case_id,generator_model_id,condition,target_category,trace_size,word_count,trace_support_rate,full_kb_support_rate,unsupported_item_fact_rate,trace_supported_claims_per_100_words
case-9ca3fbefc8236e27,gemma4:12b,rule_rag,bottoms,2,62,0.2,0.2,,1.6129032258064515
case-3ebc3958cac62af7,gemma4:12b,no_rag,bottoms,2,61,0.2,0.2,0.0,1.639344262295082
case-3ebc3958cac62af7,gemma4:12b,rule_rag,bottoms,2,63,0.2,0.2,,1.5873015873015872
case-d3bb3e5a52055602,gemma4:12b,no_rag,bottoms,2,65,0.0,0.0,0.0,0.0
case-d3bb3e5a52055602,gemma4:12b,rule_rag,bottoms,2,54,0.0,0.0,,0.0
case-8d16688f1e64c3f3,gemma4:12b,no_rag,bottoms,2,65,0.0,0.0,0.0,0.0
case-8d16688f1e64c3f3,gemma4:12b,rule_rag,bottoms,2,56,0.16666666666666666,0.16666666666666666,,1.7857142857142858
case-f7eeb8b2fc65cbcc,gemma4:12b,no_rag,bottoms,2,68,0.0,0.0,,0.0
case-f7eeb8b2fc65cbcc,gemma4:12b,rule_rag,bottoms,2,62,0.4,0.4,,3.225806451612903
case-aa14bfb7328fd47b,gemma4:12b,no_rag,bottoms,1,64,0.3333333333333333,0.3333333333333333,0.0,4.6875
case-aa14bfb7328fd47b,gemma4:12b,rule_rag,bottoms,1,60,0.5,0.5,,1.6666666666666667
case-63a58beb6ea115c5,gemma4:12b,no_rag,bottoms,1,64,0.125,0.125,0.0,1.5625
case-63a58beb6ea115c5,gemma4:12b,rule_rag,bottoms,1,57,0.4,0.4,,3.508771929824561
case-6366141a50eed6ba,gemma4:12b,no_rag,bottoms,1,62,0.0,0.0,,0.0
case-6366141a50eed6ba,gemma4:12b,rule_rag,bottoms,1,68,0.3333333333333333,0.3333333333333333,,1.4705882352941178
case-58adae9c7dbaccb1,gemma4:12b,no_rag,bottoms,2,60,0.0,0.0,,0.0
case-58adae9c7dbaccb1,gemma4:12b,rule_rag,bottoms,2,62,0.25,0.25,,1.6129032258064515
case-8f5d549a83ef995c,gemma4:12b,no_rag,bottoms,1,61,0.0,0.0,,0.0
case-8f5d549a83ef995c,gemma4:12b,rule_rag,bottoms,1,59,0.14285714285714285,0.14285714285714285,,1.694915254237288
case-47719727bb968f28,gemma4:12b,no_rag,bottoms,1,63,0.0,0.0,,0.0
case-47719727bb968f28,gemma4:12b,rule_rag,bottoms,1,60,0.2,0.2,,1.6666666666666667
case-b1bd5903a8a5a8f6,gemma4:12b,no_rag,bottoms,1,61,0.0,0.0,,0.0
case-b1bd5903a8a5a8f6,gemma4:12b,rule_rag,bottoms,1,64,0.2,0.2,,1.5625
case-1de749080832764d,gemma4:12b,no_rag,bottoms,1,57,0.0,0.0,,0.0
case-1de749080832764d,gemma4:12b,rule_rag,bottoms,1,59,1.0,1.0,,8.474576271186441
case-72df7fd0c046a914,gemma4:12b,no_rag,bottoms,1,65,0.0,0.0,0.0,0.0
case-72df7fd0c046a914,gemma4:12b,rule_rag,bottoms,1,67,0.4,0.4,,2.985074626865672
case-cea00e98dc6ed9f0,gemma4:12b,no_rag,bottoms,2,64,0.0,0.0,,0.0
case-cea00e98dc6ed9f0,gemma4:12b,rule_rag,bottoms,2,64,0.0,0.0,,0.0
case-75c1226b1f08fd8f,gemma4:12b,no_rag,bottoms,2,58,0.0,0.0,,0.0
case-75c1226b1f08fd8f,gemma4:12b,rule_rag,bottoms,2,67,0.5,0.5,,2.985074626865672
case-e56ce526ea8271a5,gemma4:12b,no_rag,bottoms,2,61,0.0,0.0,,0.0
case-e56ce526ea8271a5,gemma4:12b,rule_rag,bottoms,2,65,0.4,0.4,,3.076923076923077
case-37b04213170d8755,gemma4:12b,no_rag,bottoms,1,60,0.0,0.0,,0.0
case-37b04213170d8755,gemma4:12b,rule_rag,bottoms,1,63,0.4,0.4,,3.1746031746031744
case-3444860a11d2efb9,gemma4:12b,rule_rag,bottoms,1,66,0.3333333333333333,0.3333333333333333,,1.5151515151515151
case-014db2eb6705d417,gemma4:12b,no_rag,bottoms,2,62,0.3333333333333333,0.3333333333333333,,1.6129032258064515
case-014db2eb6705d417,gemma4:12b,rule_rag,bottoms,2,56,0.0,0.0,,0.0
case-1f6de73980748067,gemma4:12b,no_rag,bottoms,1,63,0.0,0.0,,0.0
case-1f6de73980748067,gemma4:12b,rule_rag,bottoms,1,57,0.6,0.6,,5.2631578947368425
case-f1b5f7ea5ce01cda,gemma4:12b,no_rag,bottoms,1,66,0.0,0.0,,0.0
case-f1b5f7ea5ce01cda,gemma4:12b,rule_rag,bottoms,1,56,1.0,1.0,,3.5714285714285716
case-d348b640a9485d13,gemma4:12b,no_rag,bottoms,2,64,0.0,0.0,,0.0
case-d348b640a9485d13,gemma4:12b,rule_rag,bottoms,2,68,0.8,0.8,,5.882352941176471
case-7c8bb7d3da3c6025,gemma4:12b,no_rag,bottoms,1,66,0.0,0.0,,0.0
case-7c8bb7d3da3c6025,gemma4:12b,rule_rag,bottoms,1,59,0.0,0.0,0.0,0.0
case-2a15768d334f9a8b,gemma4:12b,no_rag,bottoms,2,64,0.0,0.0,,0.0
case-2a15768d334f9a8b,gemma4:12b,rule_rag,bottoms,2,61,0.25,0.25,,3.278688524590164
case-f2fe2544c12e993d,gemma4:12b,no_rag,bottoms,2,65,0.0,0.0,,0.0
case-f2fe2544c12e993d,gemma4:12b,rule_rag,bottoms,2,68,0.5,0.5,,2.9411764705882355
case-33e8d5bb1b786bc2,gemma4:12b,no_rag,bottoms,1,61,0.14285714285714285,0.14285714285714285,0.0,1.639344262295082
case-33e8d5bb1b786bc2,gemma4:12b,rule_rag,bottoms,1,64,0.3333333333333333,0.3333333333333333,,1.5625
case-7758548fafb7a3ac,gemma4:12b,no_rag,bottoms,1,64,0.0,0.0,,0.0
case-7758548fafb7a3ac,gemma4:12b,rule_rag,bottoms,1,63,0.125,0.125,0.0,1.5873015873015872
case-016755b4f2bd3327,gemma4:12b,no_rag,bottoms,1,67,0.0,0.0,,0.0
case-016755b4f2bd3327,gemma4:12b,rule_rag,bottoms,1,63,0.3333333333333333,0.3333333333333333,,1.5873015873015872
case-a4b763a7b6415e99,gemma4:12b,no_rag,bottoms,1,61,0.0,0.0,,0.0
case-a4b763a7b6415e99,gemma4:12b,rule_rag,bottoms,1,60,0.1111111111111111,0.1111111111111111,0.0,1.6666666666666667
case-ee10eaa9acbaee49,gemma4:12b,no_rag,bottoms,1,65,0.16666666666666666,0.16666666666666666,0.0,1.5384615384615385
case-ee10eaa9acbaee49,gemma4:12b,rule_rag,bottoms,1,65,0.8333333333333334,0.8333333333333334,,7.6923076923076925
case-1beb353b17306966,gemma4:12b,rule_rag,bottoms,1,62,0.16666666666666666,0.16666666666666666,,1.6129032258064515
case-130ea8ef62ad0d80,gemma4:12b,no_rag,bottoms,1,61,0.16666666666666666,0.16666666666666666,0.0,1.639344262295082
case-130ea8ef62ad0d80,gemma4:12b,rule_rag,bottoms,1,59,0.25,0.25,,1.694915254237288
case-3ef519c788a9ee91,gemma4:12b,no_rag,bottoms,1,63,0.0,0.0,,0.0
case-3ef519c788a9ee91,gemma4:12b,rule_rag,bottoms,1,62,0.0,0.0,,0.0
case-a88637480d0b7898,gemma4:12b,no_rag,bottoms,2,61,0.0,0.0,,0.0
case-a88637480d0b7898,gemma4:12b,rule_rag,bottoms,2,64,0.0,0.0,,0.0
case-45d1d1499e342031,gemma4:12b,no_rag,bottoms,1,66,0.0,0.0,0.0,0.0
case-45d1d1499e342031,gemma4:12b,rule_rag,bottoms,1,68,0.6,0.6,,4.411764705882353
case-f9f17497d6a9d19d,gemma4:12b,no_rag,bottoms,1,66,0.0,0.0,,0.0
case-f9f17497d6a9d19d,gemma4:12b,rule_rag,bottoms,1,62,0.16666666666666666,0.16666666666666666,,1.6129032258064515
case-8349f428fc0b7638,gemma4:12b,no_rag,bottoms,1,65,0.0,0.0,,0.0
case-8349f428fc0b7638,gemma4:12b,rule_rag,bottoms,1,62,0.25,0.25,,1.6129032258064515
case-4f314be34e5112c2,gemma4:12b,no_rag,bottoms,1,60,0.0,0.0,0.0,0.0
case-4f314be34e5112c2,gemma4:12b,rule_rag,bottoms,1,55,0.0,0.0,,0.0
case-63d2228aab2a95e9,gemma4:12b,no_rag,bottoms,1,65,0.0,0.0,,0.0
case-63d2228aab2a95e9,gemma4:12b,rule_rag,bottoms,1,58,0.0,0.0,,0.0
case-a5208f7055d14d14,gemma4:12b,no_rag,bottoms,1,65,0.16666666666666666,0.16666666666666666,0.0,1.5384615384615385
case-a5208f7055d14d14,gemma4:12b,rule_rag,bottoms,1,66,0.3333333333333333,0.3333333333333333,,1.5151515151515151
case-b93bf97731508905,gemma4:12b,no_rag,bottoms,1,61,0.0,0.0,,0.0
case-b93bf97731508905,gemma4:12b,rule_rag,bottoms,1,66,0.2,0.2,,1.5151515151515151
case-e4ac0a5e43d6be43,gemma4:12b,no_rag,bottoms,2,66,0.0,0.0,,0.0
case-e4ac0a5e43d6be43,gemma4:12b,rule_rag,bottoms,2,57,0.0,0.0,,0.0
case-1a68eddb9ffd239a,gemma4:12b,no_rag,bottoms,1,66,0.1111111111111111,0.1111111111111111,0.0,1.5151515151515151
case-1a68eddb9ffd239a,gemma4:12b,rule_rag,bottoms,1,61,0.25,0.25,,1.639344262295082
case-82aa8f252f4ad221,gemma4:12b,no_rag,bottoms,1,66,0.0,0.0,0.0,0.0
case-82aa8f252f4ad221,gemma4:12b,rule_rag,bottoms,1,63,0.16666666666666666,0.16666666666666666,,1.5873015873015872
case-abd6343cc9bfb19a,gemma4:12b,no_rag,bottoms,2,67,0.2,0.2,0.0,2.985074626865672
case-abd6343cc9bfb19a,gemma4:12b,rule_rag,bottoms,2,55,0.0,0.0,,0.0
case-738f79848e941268,gemma4:12b,no_rag,bottoms,3,60,0.0,0.0,0.0,0.0
case-738f79848e941268,gemma4:12b,rule_rag,bottoms,3,64,0.2,0.2,,1.5625
case-36d5163b8f4be0a1,gemma4:12b,no_rag,bottoms,1,56,0.0,0.0,,0.0
case-36d5163b8f4be0a1,gemma4:12b,rule_rag,bottoms,1,64,0.0,0.0,,0.0
case-9d08ed41af49eb7a,gemma4:12b,no_rag,bottoms,2,62,0.0,0.0,0.0,0.0
case-9d08ed41af49eb7a,gemma4:12b,rule_rag,bottoms,2,64,0.2,0.2,,1.5625
case-65e46fb688749825,gemma4:12b,no_rag,bottoms,1,65,0.0,0.0,0.0,0.0
case-65e46fb688749825,gemma4:12b,rule_rag,bottoms,1,59,0.16666666666666666,0.16666666666666666,,1.694915254237288
case-9e0105778179541f,gemma4:12b,no_rag,bottoms,1,64,0.0,0.0,,0.0
case-9e0105778179541f,gemma4:12b,rule_rag,bottoms,1,52,0.3333333333333333,0.3333333333333333,,1.9230769230769231
case-8ea978088f43a384,gemma4:12b,rule_rag,bottoms,1,65,0.0,0.0,,0.0
case-ca964518d3cf3a78,gemma4:12b,no_rag,bottoms,1,59,0.0,0.0,,0.0
case-ca964518d3cf3a78,gemma4:12b,rule_rag,bottoms,1,65,0.0,0.0,,0.0
case-94fb417aa7000d83,gemma4:12b,no_rag,bottoms,1,64,0.0,0.0,,0.0
case-94fb417aa7000d83,gemma4:12b,rule_rag,bottoms,1,63,0.0,0.0,,0.0
case-cca4f77298454a1d,gemma4:12b,no_rag,bottoms,1,69,0.14285714285714285,0.14285714285714285,0.0,1.4492753623188406
case-cca4f77298454a1d,gemma4:12b,rule_rag,bottoms,1,58,0.5,0.5,,1.7241379310344827
case-cf7d90d96d094480,gemma4:12b,no_rag,bottoms,1,61,0.1,0.1,0.0,1.639344262295082
case-cf7d90d96d094480,gemma4:12b,rule_rag,bottoms,1,63,0.0,0.0,,0.0
case-6c91e4376a293695,gemma4:12b,no_rag,bottoms,1,65,0.0,0.0,,0.0
case-6c91e4376a293695,gemma4:12b,rule_rag,bottoms,1,58,0.14285714285714285,0.14285714285714285,,1.7241379310344827
case-16512ea253d9f43a,gemma4:12b,no_rag,bottoms,1,68,0.0,0.0,,0.0
case-16512ea253d9f43a,gemma4:12b,rule_rag,bottoms,1,63,0.125,0.125,0.0,1.5873015873015872
case-03aa92a88990b171,gemma4:12b,no_rag,bottoms,1,66,0.0,0.0,,0.0
case-03aa92a88990b171,gemma4:12b,rule_rag,bottoms,1,60,0.0,0.0,,0.0
case-76ea242e676f6ade,gemma4:12b,no_rag,bottoms,1,66,0.0,0.0,,0.0
case-76ea242e676f6ade,gemma4:12b,rule_rag,bottoms,1,63,0.6,0.6,,4.761904761904762
case-318f21cce91b1acd,gemma4:12b,no_rag,bottoms,1,63,0.1111111111111111,0.1111111111111111,0.0,1.5873015873015872
case-318f21cce91b1acd,gemma4:12b,rule_rag,bottoms,1,65,0.2,0.2,,1.5384615384615385
case-d223bc3f33c919fd,gemma4:12b,no_rag,shoes,1,66,0.0,0.0,,0.0
case-d223bc3f33c919fd,gemma4:12b,rule_rag,shoes,1,61,0.3333333333333333,0.3333333333333333,,3.278688524590164
case-3b5f48f37a41aa0f,gemma4:12b,no_rag,shoes,1,62,0.3333333333333333,0.3333333333333333,,3.225806451612903
case-3b5f48f37a41aa0f,gemma4:12b,rule_rag,shoes,1,59,0.5,0.5,,1.694915254237288
case-3f9333411c3cb6fe,gemma4:12b,no_rag,shoes,1,63,0.0,0.0,,0.0
case-3f9333411c3cb6fe,gemma4:12b,rule_rag,shoes,1,55,0.2,0.2,,1.8181818181818181
case-2710eb84113dc9f6,gemma4:12b,no_rag,shoes,1,65,0.0,0.0,,0.0
case-2710eb84113dc9f6,gemma4:12b,rule_rag,shoes,1,65,0.25,0.25,,1.5384615384615385
case-8f77d4226a777c56,gemma4:12b,no_rag,shoes,1,60,0.0,0.0,,0.0
case-8f77d4226a777c56,gemma4:12b,rule_rag,shoes,1,59,0.16666666666666666,0.16666666666666666,,1.694915254237288
case-4cf096f55643d9c2,gemma4:12b,no_rag,shoes,1,59,0.0,0.0,,0.0
case-4cf096f55643d9c2,gemma4:12b,rule_rag,shoes,1,66,0.6666666666666666,0.6666666666666666,,3.0303030303030303
case-9bcace2dfdd9cc31,gemma4:12b,no_rag,shoes,1,60,0.0,0.0,,0.0
case-9bcace2dfdd9cc31,gemma4:12b,rule_rag,shoes,1,63,0.3333333333333333,0.3333333333333333,,1.5873015873015872
case-03c159181e5dee57,gemma4:12b,no_rag,shoes,1,67,0.0,0.0,0.0,0.0
case-03c159181e5dee57,gemma4:12b,rule_rag,shoes,1,58,0.625,0.625,,8.620689655172415
case-7daea1a1372c1483,gemma4:12b,no_rag,shoes,1,63,0.0,0.0,,0.0
case-7daea1a1372c1483,gemma4:12b,rule_rag,shoes,1,63,0.1875,0.1875,0.0,4.761904761904762
case-b3cdbd3cb5d3d955,gemma4:12b,no_rag,shoes,1,65,0.0,0.0,,0.0
case-b3cdbd3cb5d3d955,gemma4:12b,rule_rag,shoes,1,52,0.4,0.4,,3.8461538461538463
case-18a4a12f6193ad55,gemma4:12b,rule_rag,shoes,1,58,0.25,0.25,,1.7241379310344827
case-3484a89e8f2822a0,gemma4:12b,no_rag,shoes,2,60,0.0,0.0,,0.0
case-3484a89e8f2822a0,gemma4:12b,rule_rag,shoes,2,67,0.6666666666666666,0.6666666666666666,,2.985074626865672
case-b8f2bcf32108d0c3,gemma4:12b,no_rag,shoes,1,61,0.0,0.0,,0.0
case-b8f2bcf32108d0c3,gemma4:12b,rule_rag,shoes,1,51,0.5,0.5,,3.9215686274509802
case-b5e8dcbb166dc1a5,gemma4:12b,no_rag,shoes,1,63,0.0,0.0,,0.0
case-b5e8dcbb166dc1a5,gemma4:12b,rule_rag,shoes,1,61,0.3333333333333333,0.3333333333333333,,1.639344262295082
case-97869a7da56bd812,gemma4:12b,no_rag,shoes,1,63,0.0,0.0,,0.0
case-97869a7da56bd812,gemma4:12b,rule_rag,shoes,1,67,0.0,0.0,,0.0
case-216ac70eeaf32dc9,gemma4:12b,no_rag,shoes,1,59,0.0,0.0,0.0,0.0
case-216ac70eeaf32dc9,gemma4:12b,rule_rag,shoes,1,60,0.0,0.0,,0.0
case-e0415847d595a32a,gemma4:12b,no_rag,shoes,1,67,0.0,0.0,,0.0
case-e0415847d595a32a,gemma4:12b,rule_rag,shoes,1,66,0.0,0.0,,0.0
case-8cf14fab75f46293,gemma4:12b,no_rag,shoes,1,66,0.0,0.0,,0.0
case-8cf14fab75f46293,gemma4:12b,rule_rag,shoes,1,62,0.0,0.0,,0.0
case-d9d7717598efb49e,gemma4:12b,rule_rag,shoes,1,63,0.0,0.0,,0.0
case-d22ea202d39b847b,gemma4:12b,no_rag,shoes,1,64,0.2857142857142857,0.2857142857142857,0.0,3.125
case-d22ea202d39b847b,gemma4:12b,rule_rag,shoes,1,60,0.6666666666666666,0.6666666666666666,,3.3333333333333335
case-611766b23fdef85d,gemma4:12b,no_rag,shoes,1,63,0.0,0.0,,0.0
case-611766b23fdef85d,gemma4:12b,rule_rag,shoes,1,66,0.3333333333333333,0.3333333333333333,,1.5151515151515151
case-85ec27f16b8d327c,gemma4:12b,no_rag,shoes,1,61,0.0,0.0,,0.0
case-85ec27f16b8d327c,gemma4:12b,rule_rag,shoes,1,59,0.25,0.25,,1.694915254237288
case-1d2737e23ac6b3f0,gemma4:12b,no_rag,shoes,1,66,0.0,0.0,,0.0
case-1d2737e23ac6b3f0,gemma4:12b,rule_rag,shoes,1,64,0.25,0.25,,1.5625
case-b5891b17e9582be0,gemma4:12b,no_rag,shoes,1,66,0.08333333333333333,0.08333333333333333,0.0,1.5151515151515151
case-b5891b17e9582be0,gemma4:12b,rule_rag,shoes,1,62,0.0,0.0,,0.0
case-463e926e9e99d9ba,gemma4:12b,no_rag,shoes,1,61,0.14285714285714285,0.14285714285714285,0.0,1.639344262295082
case-463e926e9e99d9ba,gemma4:12b,rule_rag,shoes,1,65,0.2,0.2,,1.5384615384615385
case-88b9c25feba9f990,gemma4:12b,no_rag,shoes,1,61,0.0,0.0,,0.0
case-88b9c25feba9f990,gemma4:12b,rule_rag,shoes,1,57,0.375,0.375,,5.2631578947368425
case-6623a3f06836eee0,gemma4:12b,no_rag,shoes,1,64,0.2857142857142857,0.2857142857142857,0.0,3.125
case-6623a3f06836eee0,gemma4:12b,rule_rag,shoes,1,59,0.0,0.0,,0.0
case-2f0037267d7a8d0c,gemma4:12b,no_rag,shoes,1,61,0.0,0.0,,0.0
case-2f0037267d7a8d0c,gemma4:12b,rule_rag,shoes,1,63,0.3333333333333333,0.3333333333333333,,1.5873015873015872
case-92a2f1b7ab2b53df,gemma4:12b,no_rag,shoes,1,67,0.0,0.0,0.0,0.0
case-92a2f1b7ab2b53df,gemma4:12b,rule_rag,shoes,1,65,0.0,0.0,0.0,0.0
case-aa08bbcd3047bb5d,gemma4:12b,no_rag,shoes,2,65,0.0,0.0,,0.0
case-aa08bbcd3047bb5d,gemma4:12b,rule_rag,shoes,2,67,0.2,0.2,,1.492537313432836
case-1162e8ed0ed6ad00,gemma4:12b,no_rag,shoes,1,64,0.0,0.0,,0.0
case-1162e8ed0ed6ad00,gemma4:12b,rule_rag,shoes,1,57,0.4,0.4,,3.508771929824561
case-0fe1a953b53776f6,gemma4:12b,no_rag,shoes,1,64,0.09090909090909091,0.09090909090909091,0.0,1.5625
case-0fe1a953b53776f6,gemma4:12b,rule_rag,shoes,1,64,0.0,0.0,,0.0
case-69c8d2739999d79e,gemma4:12b,no_rag,shoes,2,64,0.0,0.0,0.0,0.0
case-69c8d2739999d79e,gemma4:12b,rule_rag,shoes,2,65,0.8,0.8,,6.153846153846154
case-7755b461f4759928,gemma4:12b,no_rag,shoes,2,62,0.0,0.0,,0.0
case-7755b461f4759928,gemma4:12b,rule_rag,shoes,2,65,0.125,0.125,,1.5384615384615385
case-34e82ce878d9baa4,gemma4:12b,no_rag,shoes,1,64,0.0,0.0,,0.0
case-34e82ce878d9baa4,gemma4:12b,rule_rag,shoes,1,67,0.75,0.75,,4.477611940298507
case-f639be208463bed4,gemma4:12b,no_rag,shoes,1,68,0.0,0.0,0.0,0.0
case-f639be208463bed4,gemma4:12b,rule_rag,shoes,1,66,0.16666666666666666,0.16666666666666666,,1.5151515151515151
case-e6a8fdf54339470d,gemma4:12b,no_rag,shoes,2,64,0.2,0.2,0.0,1.5625
case-e6a8fdf54339470d,gemma4:12b,rule_rag,shoes,2,62,0.14285714285714285,0.14285714285714285,,1.6129032258064515
case-e4aa602db9064344,gemma4:12b,no_rag,shoes,1,63,0.2,0.2,0.0,1.5873015873015872
case-51d878f9301d9dc8,gemma4:12b,no_rag,shoes,1,65,0.0,0.0,,0.0
case-51d878f9301d9dc8,gemma4:12b,rule_rag,shoes,1,61,0.8,0.8,,6.557377049180328
case-f76e34c623249a09,gemma4:12b,no_rag,shoes,1,63,0.0,0.0,,0.0
case-f76e34c623249a09,gemma4:12b,rule_rag,shoes,1,64,0.5,0.5,,1.5625
case-0e09fa322e23031e,gemma4:12b,no_rag,shoes,1,63,0.0,0.0,0.0,0.0
case-0e09fa322e23031e,gemma4:12b,rule_rag,shoes,1,56,0.4,0.4,,3.5714285714285716
case-08f8cffdd1fd87da,gemma4:12b,no_rag,shoes,1,67,0.0,0.0,1.0,0.0
case-08f8cffdd1fd87da,gemma4:12b,rule_rag,shoes,1,61,0.6666666666666666,0.6666666666666666,,3.278688524590164
case-a6c8e1165603f25b,gemma4:12b,no_rag,shoes,1,68,0.0,0.0,,0.0
case-a6c8e1165603f25b,gemma4:12b,rule_rag,shoes,1,70,0.3333333333333333,0.3333333333333333,,1.4285714285714286
case-9a4db0d2e83d1695,gemma4:12b,no_rag,shoes,1,64,0.0,0.0,0.0,0.0
case-9a4db0d2e83d1695,gemma4:12b,rule_rag,shoes,1,59,0.16666666666666666,0.16666666666666666,,1.694915254237288
case-fb56ee8e6416e41d,gemma4:12b,no_rag,shoes,1,70,0.0,0.0,,0.0
case-fb56ee8e6416e41d,gemma4:12b,rule_rag,shoes,1,67,0.8,0.8,,5.970149253731344
case-04c0e19c3be2d124,gemma4:12b,no_rag,shoes,1,61,0.0,0.0,0.0,0.0
case-04c0e19c3be2d124,gemma4:12b,rule_rag,shoes,1,61,0.5,0.5,,3.278688524590164
case-e33bdbd28c008ec0,gemma4:12b,no_rag,shoes,1,62,0.0,0.0,,0.0
case-e33bdbd28c008ec0,gemma4:12b,rule_rag,shoes,1,68,0.16666666666666666,0.16666666666666666,,1.4705882352941178
case-8f1bdacb04e88d2b,gemma4:12b,no_rag,shoes,1,64,0.0,0.0,,0.0
case-8f1bdacb04e88d2b,gemma4:12b,rule_rag,shoes,1,62,0.3333333333333333,0.3333333333333333,,1.6129032258064515
case-7feb45a8ad29f57d,gemma4:12b,no_rag,shoes,1,63,0.0,0.0,,0.0
case-7feb45a8ad29f57d,gemma4:12b,rule_rag,shoes,1,57,0.14285714285714285,0.14285714285714285,,1.7543859649122806
case-f3ca09946f86f804,gemma4:12b,no_rag,shoes,1,64,0.0,0.0,,0.0
case-f3ca09946f86f804,gemma4:12b,rule_rag,shoes,1,63,0.14285714285714285,0.14285714285714285,,1.5873015873015872
case-049f4c3321d95a46,gemma4:12b,no_rag,shoes,2,63,0.0,0.0,,0.0
case-049f4c3321d95a46,gemma4:12b,rule_rag,shoes,2,64,0.2,0.2,,1.5625
case-78c921b2b4a5e544,gemma4:12b,no_rag,shoes,1,62,0.0,0.0,,0.0
case-78c921b2b4a5e544,gemma4:12b,rule_rag,shoes,1,64,0.42857142857142855,0.42857142857142855,,4.6875
case-fe4a41b4ad9d16ad,gemma4:12b,no_rag,shoes,1,65,0.0,0.0,0.0,0.0
case-fe4a41b4ad9d16ad,gemma4:12b,rule_rag,shoes,1,61,0.25,0.25,0.0,1.639344262295082
case-47e3067a52cd77f0,gemma4:12b,rule_rag,shoes,1,64,0.25,0.25,,1.5625
case-0a3210140612bf08,gemma4:12b,no_rag,shoes,1,57,0.0,0.0,,0.0
case-0a3210140612bf08,gemma4:12b,rule_rag,shoes,1,61,0.25,0.25,,1.639344262295082
case-fdec5e7905907833,gemma4:12b,no_rag,shoes,1,63,0.0,0.0,0.0,0.0
case-fdec5e7905907833,gemma4:12b,rule_rag,shoes,1,65,0.0,0.0,0.0,0.0
case-02eee18676b73841,gemma4:12b,no_rag,shoes,1,65,0.0,0.0,0.0,0.0
case-02eee18676b73841,gemma4:12b,rule_rag,shoes,1,61,0.25,0.25,,1.639344262295082
case-a2abde66a3c63ac6,gemma4:12b,no_rag,shoes,3,67,0.0,0.0,,0.0
case-a2abde66a3c63ac6,gemma4:12b,rule_rag,shoes,3,63,0.2,0.2,,1.5873015873015872
case-6cb5892c6dc29d30,gemma4:12b,no_rag,shoes,2,62,0.0,0.0,,0.0
case-6cb5892c6dc29d30,gemma4:12b,rule_rag,shoes,2,59,0.3333333333333333,0.3333333333333333,,1.694915254237288
case-a515187f2ac23d62,gemma4:12b,no_rag,shoes,1,66,0.0,0.0,0.0,0.0
case-a515187f2ac23d62,gemma4:12b,rule_rag,shoes,1,58,0.6666666666666666,0.6666666666666666,,3.4482758620689653
case-b3f16b5164e10b07,gemma4:12b,no_rag,shoes,2,61,0.0,0.0,,0.0
case-b3f16b5164e10b07,gemma4:12b,rule_rag,shoes,2,66,0.16666666666666666,0.16666666666666666,,1.5151515151515151
case-3088724ee56fe103,gemma4:12b,no_rag,shoes,1,63,0.0,0.0,,0.0
case-3088724ee56fe103,gemma4:12b,rule_rag,shoes,1,65,0.5,0.5,,3.076923076923077
case-4cb5d5d0a926a357,gemma4:12b,no_rag,shoes,1,62,0.0,0.0,,0.0
case-4cb5d5d0a926a357,gemma4:12b,rule_rag,shoes,1,61,0.6666666666666666,0.6666666666666666,,3.278688524590164
case-4513c5a5229f3cc8,gemma4:12b,no_rag,shoes,2,61,0.0,0.0,,0.0
case-4513c5a5229f3cc8,gemma4:12b,rule_rag,shoes,2,64,0.0,0.16666666666666666,,0.0
case-043797c4cb7dee57,gemma4:12b,no_rag,shoes,1,65,0.0,0.0,,0.0
case-043797c4cb7dee57,gemma4:12b,rule_rag,shoes,1,58,0.25,0.25,,1.7241379310344827
case-abbacc58433f8649,gemma4:12b,rule_rag,shoes,1,59,0.25,0.25,,1.694915254237288
case-2dd12213b1f6e303,gemma4:12b,no_rag,shoes,1,63,0.0,0.0,,0.0
case-2dd12213b1f6e303,gemma4:12b,rule_rag,shoes,1,63,0.25,0.25,,1.5873015873015872
case-80245b8e3a1f2eab,gemma4:12b,no_rag,shoes,1,57,0.0,0.0,,0.0
case-80245b8e3a1f2eab,gemma4:12b,rule_rag,shoes,1,65,0.14285714285714285,0.14285714285714285,,1.5384615384615385
case-fd0ea19a16542367,gemma4:12b,no_rag,shoes,1,63,0.0,0.0,,0.0
case-fd0ea19a16542367,gemma4:12b,rule_rag,shoes,1,60,0.0,0.0,,0.0
case-c8733bf42c735e40,gemma4:12b,no_rag,shoes,1,61,0.0,0.0,,0.0
case-c8733bf42c735e40,gemma4:12b,rule_rag,shoes,1,63,0.8333333333333334,0.8333333333333334,,7.936507936507937
case-b7db40718b1b1be4,gemma4:12b,no_rag,shoes,1,60,0.0,0.0,,0.0
case-b7db40718b1b1be4,gemma4:12b,rule_rag,shoes,1,62,0.25,0.25,,1.6129032258064515
case-df7d09d69117fd4e,gemma4:12b,no_rag,shoes,1,65,0.0,0.0,1.0,0.0
case-df7d09d69117fd4e,gemma4:12b,rule_rag,shoes,1,50,0.0,0.0,,0.0
case-e3e8650b6815c408,gemma4:12b,no_rag,shoes,1,59,0.14285714285714285,0.14285714285714285,0.0,3.389830508474576
case-e3e8650b6815c408,gemma4:12b,rule_rag,shoes,1,58,0.4,0.4,,3.4482758620689653
case-3a93baa047109f3a,gemma4:12b,no_rag,shoes,1,62,0.0,0.0,,0.0
